Date,Current(mA),Power(mW),Is_Active,Tactic
2019-6-3T0:4:59:130,340.80,1569.26,1,1
2019-6-3T0:4:59:236,295.30,1510.74,1,1
2019-6-3T0:4:59:341,295.14,1510.74,1,1
2019-6-3T0:4:59:447,295.68,1506.12,1,1
2019-6-3T0:4:59:553,297.14,1526.14,1,1
2019-6-3T0:4:59:658,297.45,1620.08,1,1
2019-6-3T0:4:59:764,298.84,1529.22,1,1
2019-6-3T0:4:59:870,315.01,1632.40,1,1
2019-6-3T0:4:59:975,342.19,1601.60,1,1
2019-6-3T0:5:0:81,307.92,1667.82,1,1
2019-6-3T0:5:0:187,309.23,1556.94,1,1
2019-6-3T0:5:0:292,299.14,1572.34,1,1
2019-6-3T0:5:0:398,298.99,1566.18,1,1
2019-6-3T0:5:0:504,305.84,1566.18,1,1
2019-6-3T0:5:0:609,305.23,1560.02,1,1
2019-6-3T0:5:0:715,298.91,1521.52,1,1
2019-6-3T0:5:0:821,301.53,1553.86,1,1
2019-6-3T0:5:0:926,301.30,1553.86,1,1
2019-6-3T0:5:1:32,303.84,1526.14,1,1
2019-6-3T0:5:1:138,331.79,1592.36,1,1
2019-6-3T0:5:1:244,307.31,1564.64,1,1
2019-6-3T0:5:1:349,317.01,1680.14,1,1
2019-6-3T0:5:1:455,299.45,1513.82,1,1
2019-6-3T0:5:1:561,335.49,1493.80,1,1
2019-6-3T0:5:1:667,296.45,1516.90,1,1
2019-6-3T0:5:1:772,294.76,1506.12,1,1
2019-6-3T0:5:1:878,306.38,1712.48,1,1
2019-6-3T0:5:1:983,308.69,1566.18,1,1
2019-6-3T0:5:2:89,311.62,1596.98,1,1
2019-6-3T0:5:2:195,298.30,1529.22,1,1
2019-6-3T0:5:2:300,310.00,1581.58,1,1
2019-6-3T0:5:2:406,289.98,1463.00,1,1
2019-6-3T0:5:2:512,309.85,1573.88,1,1
2019-6-3T0:5:2:617,308.69,1560.02,1,1
2019-6-3T0:5:2:723,304.92,1687.84,1,1
2019-6-3T0:5:2:829,305.38,1553.86,1,1
2019-6-3T0:5:2:935,310.93,1564.64,1,1
2019-6-3T0:5:3:40,302.84,1560.02,1,1
2019-6-3T0:5:3:146,304.23,1541.54,1,1
2019-6-3T0:5:3:251,331.48,1544.62,1,1
2019-6-3T0:5:3:357,302.30,1675.52,1,1
2019-6-3T0:5:3:463,304.54,1754.06,1,1
2019-6-3T0:5:3:568,311.00,1623.16,1,1
2019-6-3T0:5:3:673,304.30,1510.74,1,1
2019-6-3T0:5:3:779,303.92,1501.50,1,1
2019-6-3T0:5:3:885,294.91,1513.82,1,1
2019-6-3T0:5:3:990,299.14,1516.90,1,1
2019-6-3T0:5:4:96,291.44,1738.66,1,1
2019-6-3T0:5:4:202,297.91,1513.82,1,1
2019-6-3T0:5:4:307,306.15,1660.12,1,1
2019-6-3T0:5:4:413,293.91,1513.82,1,1
2019-6-3T0:5:4:518,288.06,1475.32,1,1
2019-6-3T0:5:4:624,296.99,1521.52,1,1
2019-6-3T0:5:4:730,292.91,1504.58,1,1
2019-6-3T0:5:4:836,297.45,1521.52,1,1
2019-6-3T0:5:4:941,324.32,1655.50,1,1
2019-6-3T0:5:5:47,307.85,1576.96,1,1
2019-6-3T0:5:5:152,326.09,1620.08,1,1
2019-6-3T0:5:5:258,305.30,1564.64,1,1
2019-6-3T0:5:5:364,305.61,1538.46,1,1
2019-6-3T0:5:5:469,350.89,1857.24,1,1
2019-6-3T0:5:5:575,326.33,1652.42,1,1
2019-6-3T0:5:5:681,322.63,1629.32,1,1
2019-6-3T0:5:5:787,319.70,1652.42,1,1
2019-6-3T0:5:5:892,340.42,1738.66,1,1
2019-6-3T0:5:5:998,339.42,1655.50,1,1
2019-6-3T0:5:6:104,368.98,1663.20,1,1
2019-6-3T0:5:6:209,335.41,1684.76,1,1
2019-6-3T0:5:6:315,316.24,1584.66,1,1
2019-6-3T0:5:6:421,316.08,1584.66,1,1
2019-6-3T0:5:6:527,316.32,1670.90,1,1
2019-6-3T0:5:6:632,338.03,1587.74,1,1
2019-6-3T0:5:6:738,310.00,1698.62,1,1
2019-6-3T0:5:6:844,329.79,1573.88,1,1
2019-6-3T0:5:6:949,302.69,1643.18,1,1
2019-6-3T0:5:7:55,309.00,1556.94,1,1
2019-6-3T0:5:7:160,337.57,1566.18,1,1
2019-6-3T0:5:7:266,292.75,1538.46,1,1
2019-6-3T0:5:7:372,299.45,1533.84,1,1
2019-6-3T0:5:7:477,318.01,1490.72,1,1
2019-6-3T0:5:7:586,326.33,1538.46,1,1
2019-6-3T0:5:7:692,310.00,1629.32,1,1
2019-6-3T0:5:7:798,292.91,1490.72,1,1
2019-6-3T0:5:7:903,305.23,1712.48,1,1
2019-6-3T0:5:8:9,343.42,1581.58,1,1
2019-6-3T0:5:8:115,326.94,1564.64,1,1
2019-6-3T0:5:8:221,349.50,1580.04,1,1
2019-6-3T0:5:8:326,294.91,1526.14,1,1
2019-6-3T0:5:8:432,307.92,1657.04,1,1
2019-6-3T0:5:8:538,306.69,1683.22,1,1
2019-6-3T0:5:8:643,292.98,1504.58,1,1
2019-6-3T0:5:8:749,322.48,1750.98,1,1
2019-6-3T0:5:8:855,306.23,1718.64,1,1
2019-6-3T0:5:8:960,309.92,1561.56,1,1
2019-6-3T0:5:9:66,300.61,1743.28,1,1
2019-6-3T0:5:9:172,330.10,1546.16,1,1
2019-6-3T0:5:9:277,311.93,1536.92,1,1
2019-6-3T0:5:9:383,292.75,1524.60,1,1
2019-6-3T0:5:9:488,294.52,1516.90,1,1
2019-6-3T0:5:9:594,334.33,1580.04,1,1
2019-6-3T0:5:9:699,294.99,1509.20,1,1
2019-6-3T0:5:9:805,293.76,1506.12,1,1
2019-6-3T0:5:9:910,312.62,1698.62,1,1
2019-6-3T0:5:10:16,295.30,1506.12,1,1
2019-6-3T0:5:10:121,307.38,1600.06,1,1
2019-6-3T0:5:10:227,310.54,1587.74,1,1
2019-6-3T0:5:10:333,292.98,1510.74,1,1
2019-6-3T0:5:10:438,308.62,1593.90,1,1
2019-6-3T0:5:10:544,342.57,1580.04,1,1
2019-6-3T0:5:10:650,318.01,1573.88,1,1
2019-6-3T0:5:10:756,306.54,1576.96,1,1
2019-6-3T0:5:10:861,304.23,1544.62,1,1
2019-6-3T0:5:10:967,289.75,1518.44,1,1
2019-6-3T0:5:11:73,299.84,1552.32,1,1
2019-6-3T0:5:11:178,317.78,1657.04,1,1
2019-6-3T0:5:11:284,303.92,1600.06,1,1
2019-6-3T0:5:11:390,418.65,2106.72,1,1
2019-6-3T0:5:11:495,395.70,1988.14,1,1
2019-6-3T0:5:11:601,376.53,1937.32,1,1
2019-6-3T0:5:11:706,320.09,1637.02,1,1
2019-6-3T0:5:11:812,319.70,1660.12,1,1
2019-6-3T0:5:11:918,317.55,1660.12,1,1
2019-6-3T0:5:12:23,397.32,2023.56,1,1
2019-6-3T0:5:12:129,394.70,2035.88,1,1
2019-6-3T0:5:12:235,401.48,2031.26,1,1
2019-6-3T0:5:12:341,355.59,1755.60,1,1
2019-6-3T0:5:12:446,345.19,1747.90,1,1
2019-6-3T0:5:12:552,347.81,1778.70,1,1
2019-6-3T0:5:12:658,344.04,1778.70,1,1
2019-6-3T0:5:12:763,320.40,1637.02,1,1
2019-6-3T0:5:12:869,328.64,1652.42,1,1
2019-6-3T0:5:12:974,316.93,1589.28,1,1
2019-6-3T0:5:13:80,387.46,1935.78,1,1
2019-6-3T0:5:13:186,326.09,1664.74,1,1
2019-6-3T0:5:13:291,324.25,1643.18,1,1
2019-6-3T0:5:13:397,344.04,1750.98,1,1
2019-6-3T0:5:13:503,350.50,1798.72,1,1
2019-6-3T0:5:13:608,349.04,1778.70,1,1
2019-6-3T0:5:13:714,395.39,1972.74,1,1
2019-6-3T0:5:13:820,344.81,1763.30,1,1
2019-6-3T0:5:13:925,345.81,1735.58,1,1
2019-6-3T0:5:14:31,343.27,1743.28,1,1
2019-6-3T0:5:14:137,346.73,1750.98,1,1
2019-6-3T0:5:14:243,342.80,1743.28,1,1
2019-6-3T0:5:14:348,341.88,1775.62,1,1
2019-6-3T0:5:14:454,322.32,1650.88,1,1
2019-6-3T0:5:14:559,340.42,1743.28,1,1
2019-6-3T0:5:14:665,323.63,1647.80,1,1
2019-6-3T0:5:14:771,340.03,1647.80,1,1
2019-6-3T0:5:14:876,320.70,1635.48,1,1
2019-6-3T0:5:14:982,378.99,1814.12,1,1
2019-6-3T0:5:15:88,425.12,2169.86,1,1
2019-6-3T0:5:15:194,439.36,2145.22,1,1
2019-6-3T0:5:15:299,419.80,2225.30,1,1
2019-6-3T0:5:15:405,365.60,1683.22,1,1
2019-6-3T0:5:15:511,320.09,1635.48,1,1
2019-6-3T0:5:15:616,317.55,1620.08,1,1
2019-6-3T0:5:15:722,334.72,1687.84,1,1
2019-6-3T0:5:15:828,295.30,1504.58,1,1
2019-6-3T0:5:15:933,310.31,1573.88,1,1
2019-6-3T0:5:16:39,312.23,1589.28,1,1
2019-6-3T0:5:16:145,329.02,1566.18,1,1
2019-6-3T0:5:16:250,324.79,1569.26,1,1
2019-6-3T0:5:16:356,334.41,1561.56,1,1
2019-6-3T0:5:16:461,307.69,1600.06,1,1
2019-6-3T0:5:16:567,308.62,1596.98,1,1
2019-6-3T0:5:16:673,340.49,1569.26,1,1
2019-6-3T0:5:16:778,306.23,1663.20,1,1
2019-6-3T0:5:16:884,335.03,1553.86,1,1
2019-6-3T0:5:16:990,297.99,1526.14,1,1
2019-6-3T0:5:17:95,306.38,1552.32,1,1
2019-6-3T0:5:17:201,343.27,1560.02,1,1
2019-6-3T0:5:17:306,321.09,1549.24,1,1
2019-6-3T0:5:17:412,337.18,1715.56,1,1
2019-6-3T0:5:17:518,311.23,1486.10,1,1
2019-6-3T0:5:17:623,297.68,1524.60,1,1
2019-6-3T0:5:17:729,297.84,1521.52,1,1
2019-6-3T0:5:17:835,305.38,1678.60,1,1
2019-6-3T0:5:17:940,302.38,1601.60,1,1
2019-6-3T0:5:18:46,313.77,1501.50,1,1
2019-6-3T0:5:18:152,301.69,1496.88,1,1
2019-6-3T0:5:18:257,305.30,1561.56,1,1
2019-6-3T0:5:18:363,309.85,1560.02,1,1
2019-6-3T0:5:18:469,318.09,1620.08,1,1
2019-6-3T0:5:18:574,333.10,1581.58,1,1
2019-6-3T0:5:18:680,308.62,1706.32,1,1
2019-6-3T0:5:18:786,307.92,1627.78,1,1
2019-6-3T0:5:18:891,332.64,1695.54,1,1
2019-6-3T0:5:18:997,307.54,1566.18,1,1
2019-6-3T0:5:19:103,300.68,1509.20,1,1
2019-6-3T0:5:19:208,304.61,1687.84,1,1
2019-6-3T0:5:19:314,302.15,1532.30,1,1
2019-6-3T0:5:19:420,321.94,1506.12,1,1
2019-6-3T0:5:19:526,299.22,1536.92,1,1
2019-6-3T0:5:19:631,299.30,1529.22,1,1
2019-6-3T0:5:19:737,303.15,1596.98,1,1
2019-6-3T0:5:19:843,301.84,1532.30,1,1
2019-6-3T0:5:19:948,296.99,1529.22,1,1
2019-6-3T0:5:20:54,307.15,1667.82,1,1
2019-6-3T0:5:20:159,298.45,1526.14,1,1
2019-6-3T0:5:20:265,306.61,1589.28,1,1
2019-6-3T0:5:20:371,295.91,1518.44,1,1
2019-6-3T0:5:20:476,298.45,1541.54,1,1
2019-6-3T0:5:20:582,318.24,1629.32,1,1
2019-6-3T0:5:20:688,306.31,1584.66,1,1
2019-6-3T0:5:20:793,294.52,1493.80,1,1
2019-6-3T0:5:20:899,307.85,1754.06,1,1
2019-6-3T0:5:21:5,314.31,1580.04,1,1
2019-6-3T0:5:21:111,305.00,1576.96,1,1
2019-6-3T0:5:21:216,304.69,1600.06,1,1
2019-6-3T0:5:21:322,316.55,1755.60,1,1
2019-6-3T0:5:21:428,309.08,1698.62,1,1
2019-6-3T0:5:21:533,315.70,1629.32,1,1
2019-6-3T0:5:21:639,300.84,1518.44,1,1
2019-6-3T0:5:21:745,303.84,1544.62,1,1
2019-6-3T0:5:21:850,303.92,1692.46,1,1
2019-6-3T0:5:21:956,341.49,1546.16,1,1
2019-6-3T0:5:22:62,346.27,1560.02,1,1
2019-6-3T0:5:22:167,289.06,1524.60,1,1
2019-6-3T0:5:22:273,296.83,1516.90,1,1
2019-6-3T0:5:22:379,305.54,1683.22,1,1
2019-6-3T0:5:22:484,297.30,1581.58,1,1
2019-6-3T0:5:22:590,305.92,1556.94,1,1
2019-6-3T0:5:22:696,297.45,1518.44,1,1
2019-6-3T0:5:22:801,292.52,1498.42,1,1
2019-6-3T0:5:22:907,317.39,1624.70,1,1
2019-6-3T0:5:23:13,314.08,1601.60,1,1
2019-6-3T0:5:23:118,304.69,1536.92,1,1
2019-6-3T0:5:23:224,293.76,1496.88,1,1
2019-6-3T0:5:23:330,301.53,1533.84,1,1
2019-6-3T0:5:23:435,304.00,1573.88,1,1
2019-6-3T0:5:23:541,306.15,1556.94,1,1
2019-6-3T0:5:23:647,325.71,1650.88,1,1
2019-6-3T0:5:23:752,305.69,1553.86,1,1
2019-6-3T0:5:23:858,316.24,1624.70,1,1
2019-6-3T0:5:23:964,300.92,1529.22,1,1
2019-6-3T0:5:24:70,306.69,1569.26,1,1
2019-6-3T0:5:24:175,312.85,1541.54,1,1
2019-6-3T0:5:24:281,300.61,1549.24,1,1
2019-6-3T0:5:24:387,305.38,1552.32,1,1
2019-6-3T0:5:24:493,301.92,1541.54,1,1
2019-6-3T0:5:24:598,345.73,1526.14,1,1
2019-6-3T0:5:24:704,317.70,1612.38,1,1
2019-6-3T0:5:24:810,333.79,1561.56,1,1
2019-6-3T0:5:24:915,339.03,1544.62,1,1
2019-6-3T0:5:25:21,303.61,1518.44,1,1
2019-6-3T0:5:25:127,314.08,1572.34,1,1
2019-6-3T0:5:25:232,308.00,1723.26,1,1
2019-6-3T0:5:25:338,291.44,1498.42,1,1
2019-6-3T0:5:25:444,307.85,1715.56,1,1
2019-6-3T0:5:25:549,344.19,1584.66,1,1
2019-6-3T0:5:25:655,342.50,1553.86,1,1
2019-6-3T0:5:25:761,331.18,1581.58,1,1
2019-6-3T0:5:25:866,305.00,1553.86,1,1
2019-6-3T0:5:25:972,307.85,2071.30,1,1
2019-6-3T0:5:26:77,335.49,1556.94,1,1
2019-6-3T0:5:26:183,303.30,1538.46,1,1
2019-6-3T0:5:26:289,347.50,1546.16,1,1
2019-6-3T0:5:26:395,305.30,1544.62,1,1
2019-6-3T0:5:26:500,304.69,1556.94,1,1
2019-6-3T0:5:26:606,314.24,1572.34,1,1
2019-6-3T0:5:26:711,315.62,1683.22,1,1
2019-6-3T0:5:26:817,297.60,1518.44,1,1
2019-6-3T0:5:26:923,306.23,1629.32,1,1
2019-6-3T0:5:27:29,298.30,1529.22,1,1
2019-6-3T0:5:27:134,332.41,1573.88,1,1
2019-6-3T0:5:27:240,311.39,1584.66,1,1
2019-6-3T0:5:27:345,303.38,1617.00,1,1
2019-6-3T0:5:27:451,314.54,1592.36,1,1
2019-6-3T0:5:27:557,306.69,1556.94,1,1
2019-6-3T0:5:27:662,307.15,1572.34,1,1
2019-6-3T0:5:27:768,295.91,1532.30,1,1
2019-6-3T0:5:27:873,304.92,1561.56,1,1
2019-6-3T0:5:27:979,301.99,1546.16,1,1
2019-6-3T0:5:28:85,302.92,1667.82,1,1
2019-6-3T0:5:28:190,339.57,1552.32,1,1
2019-6-3T0:5:28:296,304.15,1553.86,1,1
2019-6-3T0:5:28:402,306.38,1556.94,1,1
2019-6-3T0:5:28:507,301.15,1546.16,1,1
2019-6-3T0:5:28:613,314.08,1700.16,1,1
2019-6-3T0:5:28:719,302.15,1672.44,1,1
2019-6-3T0:5:28:824,303.69,1741.74,1,1
2019-6-3T0:5:28:930,340.49,1580.04,1,1
2019-6-3T0:5:29:36,295.91,1501.50,1,1
2019-6-3T0:5:29:141,309.39,1572.34,1,1
2019-6-3T0:5:29:247,306.92,1617.00,1,1
2019-6-3T0:5:29:353,340.80,1561.56,1,1
2019-6-3T0:5:29:459,304.92,1703.24,1,1
2019-6-3T0:5:29:565,326.33,1564.64,1,1
2019-6-3T0:5:29:670,344.50,2082.08,1,1
2019-6-3T0:5:29:776,327.71,1584.66,1,1
2019-6-3T0:5:29:881,336.03,1556.94,1,1
2019-6-3T0:5:29:987,301.30,1541.54,1,1
2019-6-3T0:5:30:93,311.23,1564.64,1,1
2019-6-3T0:5:30:198,302.23,1541.54,1,1
2019-6-3T0:5:30:304,334.03,1560.02,1,1
2019-6-3T0:5:30:410,304.92,1623.16,1,1
2019-6-3T0:5:30:515,315.70,1750.98,1,1
2019-6-3T0:5:30:621,297.14,1526.14,1,1
2019-6-3T0:5:30:727,294.14,1498.42,1,1
2019-6-3T0:5:30:832,307.54,1680.14,1,1
2019-6-3T0:5:30:938,292.75,1498.42,1,1
2019-6-3T0:5:31:44,314.31,1761.76,1,1
2019-6-3T0:5:31:149,293.29,1496.88,1,1
2019-6-3T0:5:31:255,297.68,1544.62,1,1
2019-6-3T0:5:31:361,296.30,1509.20,1,1
2019-6-3T0:5:31:466,295.83,1510.74,1,1
2019-6-3T0:5:31:572,312.23,1604.68,1,1
2019-6-3T0:5:31:678,309.23,1573.88,1,1
2019-6-3T0:5:31:783,310.08,1584.66,1,1
2019-6-3T0:5:31:889,292.14,1496.88,1,1
2019-6-3T0:5:31:995,301.99,1552.32,1,1
2019-6-3T0:5:32:100,303.69,1526.14,1,1
2019-6-3T0:5:32:206,301.30,1576.96,1,1
2019-6-3T0:5:32:312,343.11,1774.08,1,1
2019-6-3T0:5:32:417,292.98,1481.48,0,0
2019-6-3T0:5:33:423,269.19,1382.92,0,0
2019-6-3T0:5:34:429,316.70,1552.32,0,0
2019-6-3T0:5:35:435,318.32,1664.74,1,1
2019-6-3T0:5:35:540,364.29,1824.90,1,1
2019-6-3T0:5:35:646,327.79,1652.42,1,1
2019-6-3T0:5:35:752,336.03,1786.40,1,1
2019-6-3T0:5:35:857,348.19,1783.32,1,1
2019-6-3T0:5:35:963,326.71,1667.82,1,1
2019-6-3T0:5:36:69,320.40,1877.26,1,1
2019-6-3T0:5:36:174,349.50,1754.06,1,1
2019-6-3T0:5:36:280,359.59,1755.60,1,1
2019-6-3T0:5:36:386,331.87,1854.16,1,1
2019-6-3T0:5:36:491,316.55,1604.68,1,1
2019-6-3T0:5:36:597,320.70,1775.62,1,1
2019-6-3T0:5:36:703,319.24,1798.72,1,1
2019-6-3T0:5:36:808,332.02,1640.10,1,1
2019-6-3T0:5:36:914,360.28,1874.18,1,1
2019-6-3T0:5:37:20,353.82,1650.88,1,1
2019-6-3T0:5:37:125,360.67,1624.70,1,1
2019-6-3T0:5:37:231,328.10,1667.82,1,1
2019-6-3T0:5:37:337,322.63,1834.14,1,1
2019-6-3T0:5:37:442,337.57,1841.84,1,1
2019-6-3T0:5:37:548,360.90,1623.16,1,1
2019-6-3T0:5:37:654,328.48,1663.20,1,1
2019-6-3T0:5:37:759,378.76,1672.44,1,1
2019-6-3T0:5:37:865,346.19,1593.90,1,1
2019-6-3T0:5:37:971,313.08,1789.48,1,1
2019-6-3T0:5:38:76,364.98,1797.18,1,1
2019-6-3T0:5:38:182,367.14,1852.62,1,1
2019-6-3T0:5:38:288,362.59,1831.06,1,1
2019-6-3T0:5:38:393,390.62,1965.04,1,1
2019-6-3T0:5:38:499,350.73,1957.34,1,1
2019-6-3T0:5:38:605,448.91,2430.12,1,1
2019-6-3T0:5:38:710,403.09,1965.04,1,1
2019-6-3T0:5:38:816,374.61,2011.24,1,1
2019-6-3T0:5:38:922,365.21,1985.06,1,1
2019-6-3T0:5:39:27,347.42,2034.34,1,1
2019-6-3T0:5:39:133,368.21,1892.66,1,1
2019-6-3T0:5:39:239,389.39,2063.60,1,1
2019-6-3T0:5:39:344,395.63,1834.14,1,1
2019-6-3T0:5:39:450,378.53,2165.24,1,1
2019-6-3T0:5:39:556,354.74,2131.36,1,1
2019-6-3T0:5:39:661,306.69,1553.86,1,1
2019-6-3T0:5:39:767,329.71,1580.04,1,1
2019-6-3T0:5:39:873,305.54,1561.56,1,1
2019-6-3T0:5:39:978,308.00,1604.68,1,1
2019-6-3T0:5:40:84,319.70,1623.16,1,1
2019-6-3T0:5:40:190,302.30,1747.90,1,1
2019-6-3T0:5:40:295,303.23,1538.46,1,1
2019-6-3T0:5:40:401,341.03,1553.86,1,1
2019-6-3T0:5:40:507,304.00,1684.76,1,1
2019-6-3T0:5:40:612,292.21,1504.58,1,1
2019-6-3T0:5:40:718,299.91,1524.60,1,1
2019-6-3T0:5:40:824,311.62,1806.42,1,1
2019-6-3T0:5:40:929,354.89,1817.20,1,1
2019-6-3T0:5:41:35,313.08,1581.58,1,1
2019-6-3T0:5:41:140,313.24,1584.66,1,1
2019-6-3T0:5:41:246,309.31,1735.58,1,1
2019-6-3T0:5:41:352,311.93,1596.98,1,1
2019-6-3T0:5:41:457,330.79,1569.26,1,1
2019-6-3T0:5:41:563,300.53,1553.86,1,1
2019-6-3T0:5:41:668,356.43,1690.92,1,1
2019-6-3T0:5:41:774,308.69,1600.06,1,1
2019-6-3T0:5:41:880,312.23,1675.52,1,1
2019-6-3T0:5:41:985,309.23,1617.00,1,1
2019-6-3T0:5:42:91,320.24,1541.54,1,1
2019-6-3T0:5:42:197,329.79,1580.04,1,1
2019-6-3T0:5:42:302,345.27,1573.88,1,1
2019-6-3T0:5:42:408,305.69,1576.96,1,1
2019-6-3T0:5:42:514,300.92,1541.54,1,1
2019-6-3T0:5:42:619,299.61,1556.94,1,1
2019-6-3T0:5:42:725,328.94,1552.32,1,1
2019-6-3T0:5:42:830,336.88,1544.62,1,1
2019-6-3T0:5:42:936,299.99,1629.32,1,1
2019-6-3T0:5:43:49,311.54,1615.46,1,1
2019-6-3T0:5:43:154,318.24,1617.00,1,1
2019-6-3T0:5:43:260,331.18,1683.22,1,1
2019-6-3T0:5:43:366,329.71,1763.30,1,1
2019-6-3T0:5:43:471,328.40,1657.04,1,1
2019-6-3T0:5:43:577,331.41,1690.92,1,1
2019-6-3T0:5:43:686,329.10,1794.10,1,1
2019-6-3T0:5:43:791,363.90,1687.84,1,1
2019-6-3T0:5:43:897,328.71,1573.88,1,1
2019-6-3T0:5:44:3,306.00,1546.16,1,1
2019-6-3T0:5:44:108,493.65,2711.94,1,1
2019-6-3T0:5:44:214,370.06,2194.50,1,1
2019-6-3T0:5:44:319,401.79,2054.36,1,1
2019-6-3T0:5:44:425,397.01,1985.06,1,1
2019-6-3T0:5:44:531,372.53,1758.68,1,1
2019-6-3T0:5:44:637,387.39,1869.56,1,1
2019-6-3T0:5:44:742,301.92,1758.68,1,1
2019-6-3T0:5:44:848,312.00,1655.50,1,1
2019-6-3T0:5:44:954,296.30,1513.82,1,1
2019-6-3T0:5:45:59,335.41,1580.04,1,1
2019-6-3T0:5:45:165,295.91,1513.82,1,1
2019-6-3T0:5:45:271,319.93,1573.88,1,1
2019-6-3T0:5:45:377,313.62,1600.06,1,1
2019-6-3T0:5:45:482,310.62,1564.64,1,1
2019-6-3T0:5:45:588,291.83,1504.58,1,1
2019-6-3T0:5:45:694,302.92,1532.30,1,1
2019-6-3T0:5:45:800,301.38,1532.30,1,1
2019-6-3T0:5:45:905,308.08,1556.94,1,1
2019-6-3T0:5:46:11,299.53,1576.96,1,1
2019-6-3T0:5:46:117,310.70,1635.48,1,1
2019-6-3T0:5:46:223,308.00,1755.60,1,1
2019-6-3T0:5:46:328,305.69,1556.94,1,1
2019-6-3T0:5:46:434,319.47,1624.70,1,1
2019-6-3T0:5:46:540,299.22,1536.92,1,1
2019-6-3T0:5:46:645,343.88,1541.54,1,1
2019-6-3T0:5:46:751,304.00,1741.74,1,1
2019-6-3T0:5:46:857,300.92,1754.06,1,1
2019-6-3T0:5:46:962,305.30,1552.32,1,1
2019-6-3T0:5:47:68,299.22,1526.14,1,1
2019-6-3T0:5:47:173,517.44,2516.36,1,1
2019-6-3T0:5:47:279,333.02,1797.18,1,1
2019-6-3T0:5:47:385,321.48,1643.18,1,1
2019-6-3T0:5:47:490,374.99,1811.04,1,1
2019-6-3T0:5:47:596,322.32,1652.42,1,1
2019-6-3T0:5:47:702,298.14,1510.74,1,1
2019-6-3T0:5:47:808,298.22,1518.44,1,1
2019-6-3T0:5:47:914,293.22,1498.42,1,1
2019-6-3T0:5:48:19,311.54,1706.32,1,1
2019-6-3T0:5:48:125,295.45,1516.90,1,1
2019-6-3T0:5:48:231,306.31,1664.74,1,1
2019-6-3T0:5:48:336,302.38,1504.58,1,1
2019-6-3T0:5:48:442,336.41,1629.32,1,1
2019-6-3T0:5:48:548,311.85,1587.74,1,1
2019-6-3T0:5:48:653,312.39,1643.18,1,1
2019-6-3T0:5:48:759,291.14,1549.24,1,1
2019-6-3T0:5:48:865,310.00,1584.66,1,1
2019-6-3T0:5:48:970,304.15,1516.90,1,1
2019-6-3T0:5:49:76,305.23,1556.94,1,1
2019-6-3T0:5:49:181,304.69,1552.32,1,1
2019-6-3T0:5:49:287,299.91,1546.16,1,1
2019-6-3T0:5:49:393,311.62,1580.04,1,1
2019-6-3T0:5:49:498,304.30,1675.52,1,1
2019-6-3T0:5:49:604,298.91,1536.92,1,1
2019-6-3T0:5:49:710,312.85,1589.28,1,1
2019-6-3T0:5:49:815,303.38,1561.56,1,1
2019-6-3T0:5:49:921,305.61,1544.62,1,1
2019-6-3T0:5:50:27,317.24,1569.26,1,1
2019-6-3T0:5:50:132,321.78,1546.16,1,1
2019-6-3T0:5:50:238,304.54,1546.16,1,1
2019-6-3T0:5:50:343,318.39,1623.16,1,1
2019-6-3T0:5:50:449,301.61,1556.94,1,1
2019-6-3T0:5:50:555,332.79,1620.08,1,1
2019-6-3T0:5:50:660,309.08,1692.46,1,1
2019-6-3T0:5:50:766,359.90,1572.34,1,1
2019-6-3T0:5:50:872,310.23,1647.80,1,1
2019-6-3T0:5:50:977,331.72,1734.04,1,1
2019-6-3T0:5:51:83,304.15,1569.26,1,1
2019-6-3T0:5:51:189,345.50,1584.66,1,1
2019-6-3T0:5:51:295,310.00,1735.58,1,1
2019-6-3T0:5:51:400,312.23,1657.04,1,1
2019-6-3T0:5:51:506,292.21,1506.12,1,1
2019-6-3T0:5:51:612,303.69,1541.54,1,1
2019-6-3T0:5:51:717,291.75,1506.12,1,1
2019-6-3T0:5:51:823,304.00,1549.24,1,1
2019-6-3T0:5:51:928,324.79,1569.26,1,1
2019-6-3T0:5:52:34,347.12,1617.00,1,1
2019-6-3T0:5:52:140,343.73,1561.56,1,1
2019-6-3T0:5:52:245,308.85,1560.02,1,1
2019-6-3T0:5:52:351,325.40,1581.58,1,1
2019-6-3T0:5:52:457,305.92,1706.32,1,1
2019-6-3T0:5:52:562,330.48,1592.36,1,1
2019-6-3T0:5:52:668,307.92,1715.56,1,1
2019-6-3T0:5:52:774,311.31,1643.18,1,1
2019-6-3T0:5:52:879,334.18,1672.44,1,1
2019-6-3T0:5:52:985,306.84,1580.04,1,1
2019-6-3T0:5:53:90,305.15,1549.24,1,1
2019-6-3T0:5:53:196,329.41,1581.58,1,1
2019-6-3T0:5:53:302,307.00,1553.86,1,1
2019-6-3T0:5:53:407,304.15,1541.54,1,1
2019-6-3T0:5:53:513,306.84,1635.48,1,1
2019-6-3T0:5:53:619,305.84,1564.64,1,1
2019-6-3T0:5:53:724,308.08,1556.94,1,1
2019-6-3T0:5:53:829,295.91,1493.80,1,1
2019-6-3T0:5:53:935,329.48,1576.96,1,1
2019-6-3T0:5:54:40,294.52,1518.44,1,1
2019-6-3T0:5:54:146,338.88,1584.66,1,1
2019-6-3T0:5:54:251,330.10,1584.66,1,1
2019-6-3T0:5:54:357,309.85,1560.02,1,1
2019-6-3T0:5:54:462,307.69,1680.14,1,1
